0,0,0,0,0
0.02,6,0,56.31,0
0.04,6,0,0,0
0.06,6,0,0,0
0.08,6,0,0,0
0.1,6,0,0,0
0.12,6,0,0,0
0.14,6,0,0,0
0.16,6,0,0,0
0.18,6,0,0,0
0.2,6,0,0,0
0.22,6,0,0,0
0.24,6,0,0,0
0.26,6,0,0,0
0.28,6,0,0,0
0.3,6,0,0,0
0.32,6,0,0,0
0.34,6,0,0,0
0.36,6,0,0,0
0.38,6,0,0,0
0.4,6,0,0,0
0.42,6,0,0,0
0.44,6,0,0,0
0.46,6,0,0,0
0.48,6,0,0,0
0.5,6,0,0,0
0.52,6,0,0,0
0.54,6,0,0,0
0.56,6,0,0,0
0.58,6,0,0,0
0.6,6,0,0,0
0.62,6,0,0,0
0.64,6,0,0,0
0.66,6,0,0,0
0.68,6,0,0,0
0.7,6,0,0,0
0.72,6,0,0,0
0.74,6,0,0,0
0.76,6,0,0,0
0.78,6,0,0,0
0.8,6,0,0,0
0.82,6,0,0,0
0.84,6,0,0,0
0.86,6,0,0,0
0.88,6,0,0,0
0.9,6,0,0,0
0.92,6,0,0,0
0.94,6,0,0,0
0.96,6,0,0,0
0.98,6,0,0,0
1,6,0,0,0
1.02,6,0,0,0
1.04,6,0,0,0
1.06,6,0,0,0
1.08,6,0,0,0
1.1,6,0,0,0
1.12,6,0,0,0
1.14,6,0,0,0
1.16,6,0,0,0
1.18,6,0,0,0
1.2,6,0,0,0
1.22,6,0,0,0
1.24,6,0,0,0
1.26,6,0,0,0
1.28,6,0,0,0
1.3,6,0,0,0
1.32,6,0,0,0
1.34,6,0,0,0
1.36,6,0,0,0
1.38,6,0,0,0
1.4,6,0,0,0
1.42,6,0,0,0
1.44,6,0,0,0
1.46,6,0,0,0
1.48,6,0,0,0
1.5,6,0,0,0
1.52,6,0,0,0
1.54,6,0,0,0
1.56,6,0,0,0
1.58,6,0,0,0
1.6,6,0,0,0
1.62,6,0,0,0
1.64,6,0,0,0
1.66,6,0,0,0
1.68,6,0,0,0
1.7,6,0,0,0
1.72,6,0,0,0
1.74,6,0,0,0
1.76,6,0,0,0
1.78,6,0,0,0
1.8,6,0,0,0
1.82,6,0,14.036,0
1.84,7,0,14.036,0
1.86,7,0,14.036,0
1.88,8,0,14.036,0
1.9,8,0,14.036,0
1.92,9,0,26.565,0
1.94,10,0,14.036,0
1.96,10,0,14.036,0
1.98,11,0,26.565,0
2,12,0,26.565,0
2.02,13,0,26.565,0
2.04,14,0,14.036,0
2.06,14,0,14.036,0
2.08,15,0,26.565,0
2.1,16,0,26.565,0
2.12,17,0,26.565,0
2.14,18,0,26.565,14.036
2.16,19,1,26.565,14.036
2.18,20,1,26.565,14.036
2.2,21,2,26.565,26.565
2.22,22,3,36.87,26.565
2.24,24,4,36.87,36.87
2.26,25,6,36.87,45
2.28,27,8,36.87,45
2.3,28,10,36.87,45
2.32,30,12,36.87,45
2.34,31,14,26.565,51.34
2.36,32,17,36.87,56.31
2.38,34,20,36.87,51.34
2.4,35,22,36.87,51.34
2.42,37,25,45,56.31
2.44,39,28,36.87,51.34
2.46,40,30,36.87,51.34
2.48,42,33,45,56.31
2.5,44,36,36.87,51.34
2.52,45,38,36.87,45
2.54,47,40,45,45
2.56,49,42,45,45
2.58,51,44,45,51.34
2.6,53,47,45,51.34
2.62,55,49,36.87,45
2.64,56,51,45,51.34
2.66,59,54,45,51.34
2.68,60,56,36.87,45
2.7,62,58,45,45
2.72,64,60,51.34,45
2.74,67,62,51.34,45
2.76,69,64,45,45
