0,0,0,0,0
0.02,170,165,88.652,88.611
0.04,170,165,0,0
0.06,170,165,0,0
0.08,170,165,0,0
0.1,170,165,0,0
0.12,170,165,0,0
0.14,170,165,0,0
0.16,170,165,0,0
0.18,170,165,0,0
0.2,170,165,0,0
0.22,170,165,0,0
0.24,170,165,0,0
0.26,170,165,0,0
0.28,170,165,0,0
0.3,170,165,0,0
0.32,170,165,0,0
0.34,170,165,0,0
0.36,170,165,0,0
0.38,170,165,0,0
0.4,170,165,0,0
0.42,170,165,0,0
0.44,170,165,0,0
0.46,170,165,0,0
0.48,170,165,0,0
0.5,170,165,0,0
0.52,170,165,0,0
0.54,170,165,0,0
0.56,170,165,0,0
0.58,170,165,0,0
0.6,170,165,0,0
0.62,170,165,0,0
0.64,170,165,0,0
0.66,170,165,0,0
0.68,170,165,0,0
0.7,170,165,0,0
0.72,170,165,0,0
0.74,170,165,0,0
0.76,170,165,0,0
0.78,170,165,0,0
0.8,170,165,0,0
0.82,170,165,0,0
0.84,170,165,0,0
0.86,170,165,0,0
0.88,170,165,0,0
0.9,170,165,0,0
0.92,170,165,0,0
0.94,170,165,0,0
0.96,170,165,0,0
0.98,170,165,0,0
1,170,165,0,0
1.02,170,165,0,0
1.04,170,165,0,0
1.06,170,165,0,0
1.08,170,165,0,0
1.1,170,165,0,0
1.12,170,165,0,0
1.14,170,165,0,0
1.16,170,165,0,0
1.18,170,165,0,0
1.2,170,165,0,0
1.22,170,165,0,0
1.24,170,165,0,0
1.26,170,165,0,0
1.28,170,165,0,0
1.3,170,165,0,0
1.32,170,165,0,0
1.34,170,165,0,0
1.36,170,165,0,0
1.38,170,165,0,0
1.4,170,165,0,0
1.42,170,165,0,0
1.44,170,165,0,0
1.46,170,165,0,0
1.48,170,165,0,0
1.5,170,165,0,0
1.52,170,165,0,0
1.54,170,165,0,0
1.56,170,165,0,0
1.58,170,165,0,0
1.6,170,165,0,0
1.62,170,165,0,0
1.64,170,165,0,0
1.66,170,165,0,0
1.68,170,165,0,0
1.7,170,165,0,0
1.72,170,165,0,0
1.74,170,165,0,0
1.76,170,165,0,0
1.78,170,165,0,0
1.8,170,165,0,0
1.82,170,165,0,0
1.84,170,165,0,0
1.86,170,165,0,0
1.88,170,165,0,0
1.9,170,165,0,0
1.92,170,165,0,0
1.94,170,165,0,0
1.96,170,165,0,0
1.98,170,165,0,0
2,170,165,0,0
2.02,170,165,0,0
2.04,170,165,0,0
2.06,170,165,0,0
2.08,170,165,0,0
2.1,170,165,0,0
2.12,170,165,0,0
2.14,170,165,0,0
2.16,170,165,0,0
2.18,170,165,0,0
2.2,170,165,0,0
2.22,170,165,0,0
2.24,170,165,0,0
2.26,170,165,0,0
2.28,170,165,0,0
2.3,170,165,0,0
2.32,170,165,0,0
2.34,170,165,0,0
2.36,170,165,0,0
2.38,170,165,0,0
2.4,170,165,0,0
2.42,170,165,0,0
2.44,170,165,0,0
2.46,170,165,0,0
2.48,170,165,0,0
2.5,170,165,0,0
2.52,170,165,0,0
2.54,170,165,0,0
2.56,170,165,0,0
2.58,170,165,0,0
2.6,170,165,0,0
2.62,170,165,0,0
2.64,170,165,0,0
2.66,170,165,0,0
2.68,170,165,0,0
2.7,170,165,0,0
2.72,170,165,0,0
2.74,170,165,0,0
2.76,170,165,0,0
2.78,170,165,0,0
2.8,170,165,0,0
2.82,170,165,0,0
2.84,170,165,0,0
2.86,170,165,0,0
2.88,170,165,0,0
2.9,170,165,0,0
2.92,170,165,0,0
2.94,170,165,0,0
2.96,170,165,0,0
2.98,170,165,0,0
3,170,165,0,0
3.02,170,165,0,0
3.04,170,165,0,0
3.06,170,165,0,0
3.08,170,165,0,0
3.1,170,165,0,0
3.12,170,165,0,0
3.14,170,165,0,0
3.16,170,165,0,0
3.18,170,165,0,0
3.2,170,165,0,0
3.22,170,165,0,0
3.24,170,165,0,0
3.26,170,165,0,0
3.28,170,165,0,0
3.3,170,165,0,0
3.32,170,165,0,0
3.34,170,165,0,0
3.36,170,165,0,0
3.38,170,165,0,0
3.4,170,165,0,0
3.42,170,165,0,0
3.44,170,165,0,0
3.46,170,165,0,0
3.48,170,165,0,0
3.5,170,165,0,0
3.52,170,165,0,0
3.54,170,165,0,0
3.56,170,165,0,0
3.58,170,165,0,0
3.6,170,165,0,0
3.62,170,165,0,0
3.64,170,165,0,0
3.66,170,165,0,0
3.68,170,165,0,0
3.7,170,165,0,0
3.72,170,165,0,0
3.74,170,165,0,0
3.76,170,165,0,0
3.78,170,165,0,0
3.8,170,165,0,0
3.82,170,165,0,0
3.84,170,165,0,0
3.86,170,165,0,0
3.88,170,165,0,0
3.9,170,165,0,0
3.92,170,165,0,0
3.94,170,165,0,0
3.96,170,165,0,0
3.98,170,165,0,0
4,170,165,0,0
4.02,170,165,0,0
4.04,170,165,0,0
4.06,170,165,0,0
4.08,170,165,0,0
4.1,170,165,0,0
4.12,170,165,0,0
4.14,170,165,0,0
4.16,170,165,0,0
4.18,170,165,0,0
4.2,170,165,0,0
4.22,170,165,0,0
4.24,170,165,0,0
4.26,170,165,0,0
4.28,170,165,0,0
4.3,170,165,0,0
4.32,170,165,0,0
4.34,170,165,0,0
4.36,170,165,0,0
4.38,170,165,0,0
4.4,170,165,0,0
4.42,170,165,0,0
4.44,170,165,0,0
4.46,170,165,0,0
4.48,170,165,0,0
4.5,170,165,0,0
4.52,170,165,0,0
4.54,170,165,0,0
4.56,170,165,0,0
4.58,170,165,0,0
4.6,170,165,0,0
4.62,170,165,0,0
4.64,170,165,0,0
4.66,170,165,0,0
4.68,170,165,0,0
4.7,170,165,0,0
4.72,170,165,0,0
4.74,170,165,0,0
