0,0,0,0,0
0.02,542,536,89.577,89.572
0.04,542,536,0,0
0.06,542,536,0,0
0.08,542,536,0,0
0.1,542,536,0,0
0.12,542,536,0,0
0.14,542,536,0,0
0.16,542,536,14.036,0
0.18,543,536,14.036,0
0.2,543,536,0,0
0.22,543,536,0,0
0.24,543,536,0,0
0.26,543,536,0,0
0.28,543,536,0,165.96
0.3,543,535,0,165.96
0.32,543,535,0,165.96
0.34,543,534,0,153.43
0.36,543,533,0,165.96
0.38,543,533,0,165.96
0.4,543,532,165.96,165.96
0.42,542,532,153.43,165.96
0.44,541,531,153.43,165.96
0.46,540,531,153.43,165.96
0.48,539,530,143.13,165.96
0.5,537,530,135,0
0.52,535,530,135,165.96
0.54,533,529,128.66,165.96
0.56,530,529,128.66,165.96
0.58,528,528,128.66,165.96
0.6,525,528,128.66,165.96
0.62,523,527,128.66,165.96
0.64,520,527,128.66,165.96
0.66,518,526,135,153.43
0.68,516,525,135,153.43
0.7,514,524,135,153.43
0.72,512,523,135,143.13
0.74,510,521,135,135
0.76,508,519,143.13,135
0.78,507,517,153.43,135
0.8,506,515,165.96,128.66
0.82,506,512,165.96,128.66
0.84,505,510,165.96,128.66
0.86,505,507,0,128.66
0.88,505,505,0,135
0.9,505,503,0,128.66
0.92,505,500,0,128.66
0.94,505,498,0,135
0.96,505,496,0,128.66
0.98,505,493,0,128.66
1,505,491,0,135
1.02,505,489,0,135
1.04,505,487,165.96,135
1.06,504,485,153.43,135
1.08,503,483,143.13,128.66
1.1,501,480,135,128.66
1.12,499,478,128.66,128.66
1.14,496,475,119.74,123.69
1.16,492,472,119.74,128.66
1.18,489,470,119.74,128.66
1.2,485,467,119.74,123.69
1.22,482,464,119.74,123.69
1.24,478,461,119.74,128.66
1.26,475,459,123.69,128.66
1.28,472,456,123.69,128.66
1.3,469,454,123.69,128.66
1.32,466,451,119.74,123.69
1.34,462,448,119.74,128.66
1.36,459,446,123.69,128.66
1.38,456,443,123.69,123.69
1.4,453,440,123.69,123.69
1.42,450,437,119.74,119.74
1.44,446,433,119.74,119.74
1.46,443,430,119.74,119.74
1.48,439,426,119.74,119.74
1.5,436,423,119.74,119.74
1.52,432,419,119.74,119.74
1.54,429,416,119.74,123.69
1.56,425,413,119.74,123.69
1.58,422,410,119.74,119.74
1.6,418,406,119.74,119.74
1.62,415,403,119.74,123.69
1.64,411,400,116.57,123.69
1.66,407,397,119.74,123.69
1.68,404,394,119.74,123.69
1.7,400,391,116.57,123.69
1.72,396,388,119.74,119.74
1.74,393,384,119.74,119.74
1.76,389,381,119.74,123.69
1.78,386,378,123.69,119.74
1.8,383,374,123.69,119.74
1.82,380,371,123.69,119.74
1.84,377,367,123.69,116.57
1.86,374,363,123.69,116.57
1.88,371,359,123.69,116.57
1.9,368,355,119.74,116.57
1.92,364,351,119.74,113.96
1.94,361,346,123.69,113.96
1.96,358,342,123.69,116.57
1.98,355,338,119.74,116.57
2,351,334,119.74,116.57
2.02,348,330,119.74,116.57
2.04,344,326,116.57,119.74
2.06,340,323,119.74,119.74
2.08,337,319,119.74,119.74
2.1,333,316,116.57,119.74
2.12,329,312,113.96,119.74
2.14,324,309,113.96,119.74
2.16,320,305,116.57,119.74
2.18,316,302,116.57,119.74
2.2,312,298,113.96,119.74
2.22,307,295,113.96,119.74
2.24,303,291,113.96,119.74
2.26,298,288,113.96,119.74
2.28,294,284,116.57,119.74
2.3,290,281,116.57,119.74
2.32,286,277,119.74,119.74
2.34,283,274,119.74,119.74
2.36,279,270,116.57,119.74
2.38,275,267,116.57,119.74
2.4,271,263,119.74,116.57
2.42,268,259,119.74,116.57
2.44,264,255,116.57,116.57
2.46,260,251,119.74,116.57
2.48,257,247,123.69,116.57
2.5,254,243,119.74,113.96
2.52,250,238,119.74,113.96
2.54,247,234,119.74,113.96
2.56,243,229,119.74,113.96
2.58,240,225,119.74,116.57
2.6,236,221,119.74,113.96
2.62,233,216,119.74,116.57
2.64,229,213,116.57,116.57
2.66,225,208,116.57,116.57
2.68,221,205,116.57,119.74
2.7,217,201,113.96,116.57
2.72,212,197,113.96,119.74
2.74,208,194,113.96,119.74
2.76,203,190,113.96,119.74
2.78,199,187,113.96,123.69
2.8,194,184,113.96,119.74
2.82,190,180,116.57,119.74
2.84,186,177,116.57,123.69
2.86,182,174,119.74,123.69
2.88,179,171,119.74,119.74
2.9,175,167,123.69,119.74
2.92,173,164,128.66,123.69
2.94,170,161,128.66,123.69
2.96,168,158,128.66,123.69
2.98,165,155,128.66,123.69
3,163,152,135,119.74
3.02,161,148,135,123.69
3.04,159,146,128.66,123.69
3.06,156,142,135,119.74
3.08,155,139,135,123.69
3.1,152,136,128.66,123.69
3.12,150,133,135,123.69
3.14,148,130,135,123.69
3.16,146,127,135,128.66
3.18,144,125,128.66,128.66
3.2,141,122,128.66,128.66
3.22,139,120,128.66,128.66
3.24,136,117,123.69,128.66
3.26,133,115,123.69,135
3.28,130,113,119.74,135
3.3,126,111,119.74,128.66
3.32,123,108,123.69,128.66
3.34,120,106,123.69,135
3.36,117,104,123.69,135
3.38,114,102,119.74,135
3.4,110,100,123.69,135
3.42,108,98,128.66,128.66
3.44,105,95,123.69,128.66
3.46,102,93,128.66,135
3.48,100,91,135,135
3.5,98,89,135,135
3.52,96,87,128.66,135
3.54,93,85,128.66,135
3.56,91,83,135,128.66
3.58,89,80,135,128.66
3.6,87,78,135,135
3.62,85,76,135,135
3.64,83,74,135,128.66
3.66,81,71,135,128.66
3.68,79,69,135,135
3.7,77,67,143.13,135
3.72,76,65,143.13,135
3.74,74,63,135,143.13
3.76,72,62,135,143.13
3.78,70,60,135,143.13
3.8,68,59,135,143.13
3.82,66,57,135,135
3.84,64,55,143.13,143.13
3.86,63,54,143.13,143.13
3.88,61,52,143.13,135
3.9,60,50,143.13,135
3.92,58,48,143.13,143.13
3.94,57,47,143.13,143.13
3.96,55,45,143.13,143.13
3.98,54,44,153.43,153.43
4,53,43,153.43,143.13
4.02,52,41,153.43,143.13
