0,0,0,0,0
0.02,244,247,89.061,89.072
0.04,244,247,0,14.036
0.06,244,248,0,14.036
0.08,244,248,0,0
0.1,244,248,0,14.036
0.12,244,249,0,14.036
0.14,244,249,0,0
0.16,244,249,0,14.036
0.18,244,250,0,14.036
0.2,244,250,0,0
0.22,244,250,0,0
0.24,244,250,0,14.036
0.26,244,251,0,14.036
0.28,244,251,0,0
0.3,244,251,0,14.036
0.32,244,252,0,14.036
0.34,244,252,0,0
0.36,244,252,0,0
0.38,244,252,0,14.036
0.4,244,253,0,14.036
0.42,244,253,0,0
0.44,244,253,0,0
0.46,244,253,0,14.036
0.48,244,254,0,14.036
0.5,244,254,0,0
0.52,244,254,0,0
0.54,244,254,0,0
0.56,244,254,0,14.036
0.58,244,255,0,14.036
0.6,244,255,0,0
0.62,244,255,0,0
0.64,244,255,0,14.036
0.66,244,256,0,14.036
0.68,244,256,0,0
0.7,244,256,0,14.036
0.72,244,257,0,14.036
0.74,244,257,0,14.036
0.76,244,258,0,14.036
0.78,244,258,0,0
0.8,244,258,0,0
0.82,244,258,0,14.036
0.84,244,259,14.036,14.036
0.86,245,259,14.036,0
0.88,245,259,0,0
0.9,245,259,14.036,14.036
0.92,246,260,26.565,14.036
0.94,247,260,26.565,0
0.96,248,260,36.87,0
0.98,250,260,36.87,0
1,251,260,26.565,0
1.02,252,260,26.565,14.036
1.04,253,261,26.565,14.036
1.06,254,261,14.036,0
1.08,254,261,14.036,0
1.1,255,261,14.036,14.036
1.12,255,262,14.036,14.036
1.14,256,262,14.036,0
1.16,256,262,0,14.036
1.18,256,263,0,26.565
1.2,256,264,14.036,14.036
1.22,257,264,14.036,14.036
1.24,257,265,14.036,26.565
1.26,258,266,26.565,26.565
1.28,259,267,14.036,26.565
1.3,259,268,14.036,26.565
1.32,260,269,14.036,26.565
1.34,260,270,14.036,26.565
1.36,261,271,26.565,26.565
1.38,262,272,14.036,14.036
1.4,262,272,14.036,14.036
1.42,263,273,26.565,26.565
1.44,264,274,26.565,14.036
1.46,265,274,26.565,14.036
1.48,266,275,26.565,26.565
1.5,267,276,36.87,26.565
1.52,269,277,36.87,14.036
1.54,270,277,26.565,14.036
1.56,271,278,26.565,26.565
1.58,272,279,36.87,26.565
1.6,274,280,36.87,26.565
1.62,275,281,26.565,26.565
1.64,276,282,36.87,14.036
1.66,278,282,36.87,14.036
1.68,279,283,26.565,26.565
1.7,280,284,26.565,36.87
1.72,281,286,26.565,36.87
1.74,282,287,36.87,26.565
1.76,284,288,36.87,26.565
1.78,285,289,26.565,26.565
1.8,286,290,26.565,36.87
1.82,287,292,36.87,36.87
1.84,289,293,36.87,26.565
1.86,290,294,26.565,26.565
1.88,291,295,26.565,26.565
1.9,292,296,26.565,26.565
1.92,293,297,26.565,26.565
1.94,294,298,26.565,36.87
1.96,295,300,26.565,36.87
1.98,296,301,26.565,26.565
2,297,302,26.565,26.565
2.02,298,303,26.565,26.565
2.04,299,304,26.565,26.565
2.06,300,305,26.565,26.565
2.08,301,306,36.87,26.565
2.1,303,307,36.87,26.565
2.12,304,308,36.87,26.565
2.14,306,309,36.87,26.565
2.16,307,310,36.87,36.87
2.18,309,312,36.87,36.87
2.2,310,313,36.87,26.565
2.22,312,314,36.87,36.87
2.24,313,316,36.87,36.87
2.26,315,317,36.87,26.565
2.28,316,318,26.565,36.87
2.3,317,320,36.87,36.87
2.32,319,321,36.87,36.87
2.34,320,323,26.565,36.87
2.36,321,324,26.565,36.87
2.38,322,326,26.565,36.87
2.4,323,327,36.87,26.565
2.42,325,328,36.87,36.87
2.44,326,330,36.87,45
2.46,328,332,36.87,36.87
2.48,329,333,36.87,36.87
2.5,331,335,36.87,36.87
2.52,332,336,36.87,36.87
2.54,334,338,45,36.87
2.56,336,339,45,36.87
2.58,338,341,45,36.87
2.6,340,342,45,36.87
2.62,342,344,36.87,36.87
2.64,343,345,36.87,26.565
2.66,345,346,45,36.87
2.68,347,348,45,36.87
2.7,349,349,45,36.87
2.72,351,351,45,36.87
2.74,353,352,45,36.87
2.76,355,354,45,36.87
2.78,357,355,45,36.87
2.8,359,357,45,45
2.82,361,359,45,36.87
2.84,363,360,45,36.87
2.86,365,362,36.87,45
2.88,366,364,36.87,45
2.9,368,366,45,45
2.92,370,368,45,45
2.94,372,370,45,45
2.96,374,372,45,45
2.98,376,374,45,45
3,378,376,45,45
3.02,380,378,45,45
3.04,382,380,45,45
3.06,384,382,45,45
3.08,386,384,45,45
3.1,388,386,45,36.87
3.12,390,387,45,36.87
3.14,392,389,45,45
3.16,394,391,45,45
3.18,396,393,45,36.87
3.2,398,394,45,36.87
3.22,400,396,45,45
3.24,402,398,45,45
3.26,404,400,45,45
3.28,406,402,45,45
3.3,408,404,45,45
3.32,410,406,45,45
3.34,412,408,45,45
3.36,414,410,36.87,45
3.38,415,412,36.87,51.34
3.4,417,415,36.87,45
3.42,418,416,36.87,36.87
3.44,420,418,45,45
3.46,422,420,45,45
3.48,424,422,45,45
3.5,426,424,45,45
3.52,428,426,45,45
3.54,430,428,45,45
3.56,432,430,45,45
3.58,434,432,51.34,36.87
3.6,437,433,51.34,36.87
3.62,439,435,45,45
3.64,441,437,45,36.87
3.66,443,438,45,36.87
3.68,445,440,45,45
3.7,447,442,45,36.87
3.72,449,443,45,36.87
3.74,451,445,45,45
3.76,453,447,45,45
3.78,455,449,45,36.87
3.8,457,450,45,36.87
3.82,459,452,36.87,45
3.84,460,454,36.87,45
3.86,462,456,36.87,45
3.88,463,458,36.87,45
3.9,465,460,45,45
3.92,467,462,45,36.87
3.94,469,463,45,36.87
3.96,471,465,45,45
3.98,473,467,45,45
4,475,469,45,36.87
4.02,477,470,45,36.87
4.04,479,472,51.34,45
4.06,482,474,51.34,45
4.08,484,476,45,36.87
4.1,486,477,45,36.87
4.12,488,479,45,36.87
4.14,490,480,45,36.87
4.16,492,482,45,36.87
4.18,494,483,45,36.87
4.2,496,485,45,36.87
4.22,498,486,45,36.87
4.24,500,488,45,45
4.26,502,490,45,45
4.28,504,492,45,36.87
4.3,506,493,45,36.87
4.32,508,495,36.87,45
4.34,509,497,36.87,45
4.36,511,499,45,45
4.38,513,501,36.87,45
4.4,514,503,36.87,45
4.42,516,505,45,45
4.44,518,507,36.87,36.87
4.46,519,508,36.87,36.87
4.48,521,510,45,45
4.5,523,512,36.87,45
4.52,524,514,36.87,45
4.54,526,516,45,36.87
4.56,528,517,45,36.87
4.58,530,519,45,36.87
4.6,532,520,45,36.87
4.62,534,522,36.87,36.87
4.64,535,523,36.87,36.87
4.66,537,525,45,36.87
4.68,539,526,36.87,36.87
4.7,540,528,36.87,45
4.72,542,530,45,36.87
4.74,544,531,45,36.87
4.76,546,533,36.87,36.87
4.78,547,534,36.87,36.87
4.8,549,536,45,45
4.82,551,538,36.87,36.87
4.84,552,539,36.87,36.87
4.86,554,541,45,36.87
4.88,556,542,45,36.87
4.9,558,544,36.87,36.87
4.92,559,545,36.87,36.87
4.94,561,547,36.87,36.87
4.96,562,548,36.87,36.87
4.98,564,550,36.87,36.87
5,565,551,26.565,36.87
5.02,566,553,36.87,36.87
5.04,568,554,36.87,36.87
5.06,569,556,26.565,36.87
5.08,570,557,26.565,26.565
5.1,571,558,26.565,26.565
5.12,572,559,26.565,26.565
5.14,573,560,26.565,26.565
5.16,574,561,26.565,26.565
5.18,575,562,26.565,26.565
5.2,576,563,14.036,26.565
5.22,576,564,14.036,26.565
5.24,577,565,26.565,26.565
5.26,578,566,26.565,26.565
5.28,579,567,14.036,14.036
5.3,579,567,14.036,14.036
5.32,580,568,26.565,26.565
5.34,581,569,26.565,26.565
5.36,582,570,14.036,14.036
5.38,582,570,0,14.036
5.4,582,571,0,26.565
5.42,582,572,0,14.036
5.44,582,572,0,14.036
5.46,582,573,0,26.565
5.48,582,574,0,14.036
5.5,582,574,0,14.036
5.52,582,575,0,14.036
5.54,582,575,0,14.036
5.56,582,576,0,26.565
5.58,582,577,0,14.036
5.6,582,577,0,14.036
5.62,582,578,0,14.036
5.64,582,578,0,0
5.66,582,578,0,14.036
5.68,582,579,0,14.036
5.7,582,579,0,14.036
5.72,582,580,0,14.036
5.74,582,580,0,0
5.76,582,580,0,14.036
5.78,582,581,0,14.036
5.8,582,581,0,0
5.82,582,581,0,14.036
5.84,582,582,0,14.036
5.86,582,582,0,0
5.88,582,582,0,0
5.9,582,582,0,0
5.92,582,582,0,0
5.94,582,582,0,0
5.96,582,582,0,0
5.98,582,582,0,0
6,582,582,0,0
6.02,582,582,0,0
6.04,582,582,0,0
6.06,582,582,0,0
6.08,582,582,0,0
6.1,582,582,0,0
6.12,582,582,0,0
6.14,582,582,0,0
6.16,582,582,0,0
6.18,582,582,0,0
6.2,582,582,0,0
6.22,582,582,0,0
6.24,582,582,0,0
6.26,582,582,0,165.96
6.28,582,581,0,165.96
6.3,582,581,0,165.96
6.32,582,580,0,153.43
6.34,582,579,0,153.43
6.36,582,578,0,153.43
6.38,582,577,0,153.43
6.4,582,576,0,153.43
